n,mean_ms,median_ms,std_ms,min_ms,max_ms,p95_ms,p99_ms,iqr_ms,fps,backend,device,n_params,gflops
500,6.764797202311456,6.56779995188117,0.9179972019940489,6.327199982479215,18.052099971100688,7.58826503297314,10.407139160670322,0.1910249120555818,147.82409140931986,glka_deploy_full_ts,cpu_4t,nan,nan
500,1.1153148049488664,1.0664999717846513,0.15885352251959597,1.0058998595923185,2.4192999117076397,1.3888898654840878,1.7621120298281312,0.10119983926415443,896.6078416271421,glka_onnx,cpu_4t,nan,nan
500,9.29773859726265,9.105150122195482,0.652432828574223,8.853500010445714,14.90189996547997,10.176575055811552,13.1326509732753,0.38059998769313097,107.55303448673102,glka_deploy_full_ts,cpu_8t,nan,nan
500,1.2029564063996077,1.1366000398993492,0.1902432365434248,1.0603999253362417,2.965399995446205,1.5737449750304204,1.917706930544227,0.08172495290637016,831.2853189692495,glka_onnx,cpu_8t,nan,nan
500,2.033133191522211,1.6225500730797648,0.781701963149832,1.449699979275465,4.282600013539195,3.782499826047569,3.959116877522319,0.4523498355410993,491.85169184675897,glka_deploy_full_ts,gpu,nan,nan
500,2.189909195061773,1.9207500154152513,0.7327018038189959,1.7517998348921537,6.140600191429257,3.7892799591645576,5.322674128692597,0.22057507885619998,456.6399384298635,glka_onnx,gpu,nan,nan
